client_id	path	sentence	up_votes	down_votes	age	gender	accent	locale	segment
c81272e07dacf01333629c2b4bfe5f017e23907982a0a211b35fd45499e3aca4a804acd09cb1b5f0869f536e48c6a267608e47d72e979de8ee8f4f7cc8bbadc7	senatelecom_fa_21616369.mp3	برای بدبختی و دردمندی آن اشخاص احساس تاسف می کردم	2	0	twenties	female		fa	
c9e4496cb5ca11bba3ca623c5fa3c6b0a6b5d32d6d5043bf63f9433b1cdfda7e43d4bc1c6eb802f6c1e6902183b64307e236c90fb9cbec115a5b1f004da87518	senatelecom_fa_19255069.mp3	نه به تو رفتنت. نه به این بیرون اومدنت.	2	0				fa	
cb25da4a28ceacb9f367dcf1b8165454b8364d0e435fdf97e0b82dc6c7313a41e026ee1db978e00f8047618c09bfa10fb1ed28a63958885b410e3488ee2a7cdd	senatelecom_fa_19258566.mp3	مشکل را حل کنید	2	0				fa	
cb25da4a28ceacb9f367dcf1b8165454b8364d0e435fdf97e0b82dc6c7313a41e026ee1db978e00f8047618c09bfa10fb1ed28a63958885b410e3488ee2a7cdd	senatelecom_fa_19258564.mp3	ما کارگرهای قدیمیتر دههها صرف آموختن آن کردهایم	2	0				fa	
cb64f298a199d2cf538a035a5acca2d68ad00407bf7e0f65f5f0960b8668607697e3da67314ad985f51cc10e7ecbaa27b8f59b3d0287e5e61842f70fb7a6b29a	senatelecom_fa_18555052.mp3	منم دو روزه که همینو میگم. این که چیز تازه ای نیست.	2	0				fa	
cb64f298a199d2cf538a035a5acca2d68ad00407bf7e0f65f5f0960b8668607697e3da67314ad985f51cc10e7ecbaa27b8f59b3d0287e5e61842f70fb7a6b29a	senatelecom_fa_18555055.mp3	این دیگه چه کاری بود ؟	2	0				fa	
cc60b3bac521d384fdb6111000890c9b3eb462e32ada03106829e23f07b4d88cbe24339424bddad0859e49a159a6a57c95de1cbacdba8a2865552a8604eefe93	senatelecom_fa_19209576.mp3	من این رو احساس میکنم	2	0				fa	
cc60b3bac521d384fdb6111000890c9b3eb462e32ada03106829e23f07b4d88cbe24339424bddad0859e49a159a6a57c95de1cbacdba8a2865552a8604eefe93	senatelecom_fa_19209572.mp3	در این مداد پنج خاصیت است که اگر به دستشان بیاوری ، تا آخر عمرت با آرامش زندگی می کنی	2	0				fa	
ccb0b2a3ed575090104839ff60c39cd26834b594e47d956214f13569e65aa7b9fadc70100d1b561bda0a2073776a3db6b8389bb765922042027cc15d970074e9	senatelecom_fa_21427738.mp3	بپرسید من چه کاری برای کشورم می توانم بکنم	2	0				fa	
ccb0b2a3ed575090104839ff60c39cd26834b594e47d956214f13569e65aa7b9fadc70100d1b561bda0a2073776a3db6b8389bb765922042027cc15d970074e9	senatelecom_fa_21427741.mp3	الان چند وقته گاهی درد قفسه سینه تا گردنم تیر میکشه	2	0				fa	
cf94118676a406a6c0550e37983349a6d7cfe99c3649b02d624c0c1b3512c9f9080e0a830e5481eb2ff41ba795339d43791ae2a129a1bc915955b7c1f2d85f4b	senatelecom_fa_18615295.mp3	و بعد اونارو بتکونیم ؟	2	1				fa	
cf94118676a406a6c0550e37983349a6d7cfe99c3649b02d624c0c1b3512c9f9080e0a830e5481eb2ff41ba795339d43791ae2a129a1bc915955b7c1f2d85f4b	senatelecom_fa_18615296.mp3	تا بتوانند تحصیلات خوب داشته باشند به زبان خودشان در هر جایی از دنیا؟	2	1				fa	
d35efffd2b7f7430052d7394f687f855c951fc5baeaec15bf3e1247ddcb75fd840dbf9bcb4bf2c13148dd187933025b62f943f4a1f5227d53abb7fb79b7ba17a	senatelecom_fa_19223599.mp3	نه اقا، هیچ چیز، فقط یک ریسمان پیدا کردم که کنار ریشه درخت ازاد افتاده بود	3	0				fa	
d35efffd2b7f7430052d7394f687f855c951fc5baeaec15bf3e1247ddcb75fd840dbf9bcb4bf2c13148dd187933025b62f943f4a1f5227d53abb7fb79b7ba17a	senatelecom_fa_19223600.mp3	اول انتشارات گازی را هر دهه به نصف برسانیم در امتداد مسیر علمی توافق پاریس	2	0				fa	
dd6493b421871d130169cbd07fd47aecb473e794fb108d06ca05f7f855285326e1ac261fb59c1327020cbce70f2a8630069e94e6f2eef149484e2319ee553351	senatelecom_fa_19208918.mp3	چی باعث شد این همه سال	4	0				fa	
dd6493b421871d130169cbd07fd47aecb473e794fb108d06ca05f7f855285326e1ac261fb59c1327020cbce70f2a8630069e94e6f2eef149484e2319ee553351	senatelecom_fa_19208915.mp3	به نظر شما هم در این باره اهمیت نمیدهند	3	1				fa	
de5b6fd8c5494e14c8d99b2dd76fceda1a3c423be762274f33e98d0711ee276e30b5c9bf33ad7d635d562da1bdfe03e653d9602b8bfa861cdfcd81da4f3ad7ca	senatelecom_fa_21590194.mp3	یا همگی غرق میشویم یا با هم شناور میمانیم	2	0				fa	
de5b6fd8c5494e14c8d99b2dd76fceda1a3c423be762274f33e98d0711ee276e30b5c9bf33ad7d635d562da1bdfe03e653d9602b8bfa861cdfcd81da4f3ad7ca	senatelecom_fa_21590191.mp3	زنجیره دوزی از زیباترین دوختها در هنر گلدوزی میباشد	2	0				fa	
e7401bb9c1285ef88b023ee186e2bb81a37d7361f52b503015d46cd358519468dc10367795ac2c48fae1b489d9eeff12d58e26d706dffb5b38c8514291c7dc3a	senatelecom_fa_19233971.mp3	چرا سر ِ کارت نیستی ؟	2	0	teens	male		fa	
e7401bb9c1285ef88b023ee186e2bb81a37d7361f52b503015d46cd358519468dc10367795ac2c48fae1b489d9eeff12d58e26d706dffb5b38c8514291c7dc3a	senatelecom_fa_19233975.mp3	خیلی باهاش ریلکس هستم	2	0	teens	male		fa	
e8371ffd5c84693f31b9342277a6aa58f43bbff751e92edc139df066d54e7dbf894a9fa67211ea2ed42b2eb86f3badd5866d74316f10fc8bea3396c6194e302a	senatelecom_fa_19264346.mp3	نخیر. لازم نکرده. همین قدر فضولی که کردی بسه.	2	0				fa	
e8371ffd5c84693f31b9342277a6aa58f43bbff751e92edc139df066d54e7dbf894a9fa67211ea2ed42b2eb86f3badd5866d74316f10fc8bea3396c6194e302a	senatelecom_fa_19264347.mp3	حوصله معاشرت بادوستانتان را ندارید؟	2	0				fa	
eb3ae99f3912b8fbeec813298b2fca208c0078f13c305f4d98d045f279d71b61acb9a802bf433e8777bd76e88205789c58d51735a4b7d9d5f8863bb5961fe9c0	senatelecom_fa_19264953.mp3	بخش مورد علاقه من در کار در یونیسف این است	2	0				fa	
eb3ae99f3912b8fbeec813298b2fca208c0078f13c305f4d98d045f279d71b61acb9a802bf433e8777bd76e88205789c58d51735a4b7d9d5f8863bb5961fe9c0	senatelecom_fa_19264956.mp3	انشاالله درمون کنه درد شمارو	2	1				fa	
eea01cf0339a1767e2353b0195414ae0f7209f012bdc6a410fd843d36d13e6996daee0837fb83b8a8a821d0012a57b5e9edcd4ff468c5a75e747ad31c3884f94	senatelecom_fa_18613579.mp3	چقدر فاصله ها زیاد شده تو این دنیای پر هرج و مرج	2	1	twenties	female		fa	
eea01cf0339a1767e2353b0195414ae0f7209f012bdc6a410fd843d36d13e6996daee0837fb83b8a8a821d0012a57b5e9edcd4ff468c5a75e747ad31c3884f94	senatelecom_fa_18613578.mp3	تو اونجا چیکار میکنی؟	2	0	twenties	female		fa	
eef06859ccbff0769c151109102c81f6e10b100d2dceba342d8681daa91c9c07cdb9f11406cb8fa75006d8d9af22ba18465549a10541ac5e171679546f0b3998	senatelecom_fa_21587283.mp3	دنیا اینجوری کار میکنه	2	0				fa	
eef06859ccbff0769c151109102c81f6e10b100d2dceba342d8681daa91c9c07cdb9f11406cb8fa75006d8d9af22ba18465549a10541ac5e171679546f0b3998	senatelecom_fa_21587282.mp3	آب یا شراب، مجبور به انتخابم نکن	2	0				fa	
ef3da0699892d41a009e0f8dfcb33ecb1f29da15a698983fcf514d7586eb56acf61c6902c6aacf8d1560a775ef64f537d7a65ccd6e8895ef9eefcbff68c8f665	senatelecom_fa_19207320.mp3	پس اون فقط یه مرد خوبه	2	0				fa	
ef4b71c3378d023e6fed23f1e5b5c3efcbc1e13b3fe17e1572ce005ac10dbbe7cfab92d040f46291a919fcd7f8f96e6da192707c6f29d32301f1b34e188fab2e	senatelecom_fa_19249567.mp3	همون ایمان معروف؟	2	0				fa	
ef4b71c3378d023e6fed23f1e5b5c3efcbc1e13b3fe17e1572ce005ac10dbbe7cfab92d040f46291a919fcd7f8f96e6da192707c6f29d32301f1b34e188fab2e	senatelecom_fa_19249566.mp3	نمی تونم دیگه برم خرید	2	0				fa	
f104abaee70756faad6be0f956f39cbd9abb94cb454268a97d65f285f2ab22dbaf9bdda3addbbdb1c3598817458c7ed01bcec75d0c311ec5788ef81cd3e7fc61	senatelecom_fa_21013641.mp3	واسه سربلندی خونواده جون کندم	2	0				fa	
f104abaee70756faad6be0f956f39cbd9abb94cb454268a97d65f285f2ab22dbaf9bdda3addbbdb1c3598817458c7ed01bcec75d0c311ec5788ef81cd3e7fc61	senatelecom_fa_21013638.mp3	اداره مالیات	2	0				fa	
f4045009f7a795b73246f92d6a9ed5c7590d30c59fbc410b4f0ef6c224524c18c94c6722953c534e3308a7f770d6e48eca3222ce0c26f6e90b31b9fd14772624	senatelecom_fa_19224099.mp3	خیال کردم خدا بیامرز شدین	3	1				fa	
f4045009f7a795b73246f92d6a9ed5c7590d30c59fbc410b4f0ef6c224524c18c94c6722953c534e3308a7f770d6e48eca3222ce0c26f6e90b31b9fd14772624	senatelecom_fa_19224102.mp3	هدفش این بود که در جامعه آمریکا	2	1				fa	
fd60f5e873740c647de197e7380778b0ad72f9bc78dfe3094d70b1706763cbf16fbf6f736dd39cb69b2e85771ff6e806cdbe23cb413250e37e82a3b11cefb4dd	senatelecom_fa_21584083.mp3	اینجا بر دروازههای موجزده ما	2	1				fa	
fd60f5e873740c647de197e7380778b0ad72f9bc78dfe3094d70b1706763cbf16fbf6f736dd39cb69b2e85771ff6e806cdbe23cb413250e37e82a3b11cefb4dd	senatelecom_fa_21584091.mp3	حرف نزنی نمیگن لالی	2	0				fa	
01bb62638a8c3c108a2f048df1f32ed8bbdd8ba6cd74172b65fdbe6ac208b0cd3d6a05e88cefdd98c5ccdb3fde7c82d372db93b3e30e6608885c07ed76d362b0	senatelecom_fa_19214108.mp3	من گفتم مراقبشون باشی	2	0				fa	
01bb62638a8c3c108a2f048df1f32ed8bbdd8ba6cd74172b65fdbe6ac208b0cd3d6a05e88cefdd98c5ccdb3fde7c82d372db93b3e30e6608885c07ed76d362b0	senatelecom_fa_19214109.mp3	به اینگونه افراد پیشنهاد شغلی بدهید و آنها را تشویق کنید	2	0				fa	
01bb62638a8c3c108a2f048df1f32ed8bbdd8ba6cd74172b65fdbe6ac208b0cd3d6a05e88cefdd98c5ccdb3fde7c82d372db93b3e30e6608885c07ed76d362b0	senatelecom_fa_19214107.mp3	همچی می گین انگار مردا کار دیگه ندارن جز حرمسرا ساختن.	2	0				fa	
027148932855197d6eaa9ee4e78083ec6422a0e9107390cf69a5f846bd5563490bc1c03a50c3badde389acf81cd4337ada4a57ea7ef3ebef3cea119913b188e3	senatelecom_fa_18620800.mp3	اره مال تو هم همین طور	2	1				fa	
027148932855197d6eaa9ee4e78083ec6422a0e9107390cf69a5f846bd5563490bc1c03a50c3badde389acf81cd4337ada4a57ea7ef3ebef3cea119913b188e3	senatelecom_fa_18620797.mp3	میدونی منظورم چیه ؟	2	0				fa	
027148932855197d6eaa9ee4e78083ec6422a0e9107390cf69a5f846bd5563490bc1c03a50c3badde389acf81cd4337ada4a57ea7ef3ebef3cea119913b188e3	senatelecom_fa_18620799.mp3	این داره دروغ میگه. داره فضا سازی منفی میکنه.	2	0				fa	
0344833a7b6e2ab5b121997b31fb33aebc1bbce3bf064917ca879bc0bdf84524d7f1bc0f34393cd0141d8a106a77b57ed3492e016b7bc5b059604f6eca823191	senatelecom_fa_18555280.mp3	و بسیاری از موضوعات مشکل ساز دیگر را	2	0				fa	
0344833a7b6e2ab5b121997b31fb33aebc1bbce3bf064917ca879bc0bdf84524d7f1bc0f34393cd0141d8a106a77b57ed3492e016b7bc5b059604f6eca823191	senatelecom_fa_18555278.mp3	زنها ریز می خندند نجابت و شرافت کجا بود؟	2	0				fa	
0344833a7b6e2ab5b121997b31fb33aebc1bbce3bf064917ca879bc0bdf84524d7f1bc0f34393cd0141d8a106a77b57ed3492e016b7bc5b059604f6eca823191	senatelecom_fa_18555281.mp3	او عنوان میکرد هدف و استراتژی ما همیشه این بود که	2	0				fa	
05c08649377646eab577482762675f96812ff6d7c0db0ddb17e694af6f7684297d30775a86c545f990b1a1ebd74e985ee8fede6afafdddf8a389430431c5d067	senatelecom_fa_18562337.mp3	.این تختخواب مونیکاست	2	0	twenties	male		fa	
05c08649377646eab577482762675f96812ff6d7c0db0ddb17e694af6f7684297d30775a86c545f990b1a1ebd74e985ee8fede6afafdddf8a389430431c5d067	senatelecom_fa_18562336.mp3	این نقاشی رو قبلا دیدم	2	1	twenties	male		fa	
05c08649377646eab577482762675f96812ff6d7c0db0ddb17e694af6f7684297d30775a86c545f990b1a1ebd74e985ee8fede6afafdddf8a389430431c5d067	senatelecom_fa_18562339.mp3	خب مسلمه مرد جاافتاده،دستش تا کجا تو جیبشه!	2	0	twenties	male		fa	
088d97a34055293b589cee7725da639f37a61ce896aeaf25dc61328a98ab50fa3d0dffd743252ccbb1b5184b07417ec20446cf04cb2358f4c82d8f51d19514e4	senatelecom_fa_19898709.mp3	من می خواهم رزرو را کنسل کنم.	2	0				fa	
088d97a34055293b589cee7725da639f37a61ce896aeaf25dc61328a98ab50fa3d0dffd743252ccbb1b5184b07417ec20446cf04cb2358f4c82d8f51d19514e4	senatelecom_fa_19898708.mp3	من می خواهم ناخن هایم را لاک بزنم.	2	0				fa	
088d97a34055293b589cee7725da639f37a61ce896aeaf25dc61328a98ab50fa3d0dffd743252ccbb1b5184b07417ec20446cf04cb2358f4c82d8f51d19514e4	senatelecom_fa_19898710.mp3	اسکنر دارید؟	2	0				fa	
08e0be1b32e813d3a0e886d1e97a092873d56f3eb530da86690bc3ba5fed0371d1c7d3b7b66e6fbf22bc7fd18afba2185a8731ad93ab092290fbfd5984aa7771	senatelecom_fa_21583022.mp3	بخوای منو ببینی، تا همه چیز رو مرور کنیم	2	0				fa	
08e0be1b32e813d3a0e886d1e97a092873d56f3eb530da86690bc3ba5fed0371d1c7d3b7b66e6fbf22bc7fd18afba2185a8731ad93ab092290fbfd5984aa7771	senatelecom_fa_21583023.mp3	روسیه پهناورترین کشور جهان است که در شمال اوراسیا قرار دارد	2	0				fa	
08e0be1b32e813d3a0e886d1e97a092873d56f3eb530da86690bc3ba5fed0371d1c7d3b7b66e6fbf22bc7fd18afba2185a8731ad93ab092290fbfd5984aa7771	senatelecom_fa_21583063.mp3	مردی هستم که کتاب جهان به مثابه اراده و تصور را نوشته است	2	0				fa	
091b2771fc0d3510f65d25edb2daa4151d60c16dc47e2913a1a39394876404d7d92ef09e1b5d931ab6268bfcfe0d5a766fbd4c7b3ddc8fd15cf5b6a5477cc742	senatelecom_fa_18554986.mp3	ما باید مطمئن بشیم اونا کنار هم اند	2	0				fa	
091b2771fc0d3510f65d25edb2daa4151d60c16dc47e2913a1a39394876404d7d92ef09e1b5d931ab6268bfcfe0d5a766fbd4c7b3ddc8fd15cf5b6a5477cc742	senatelecom_fa_18554983.mp3	فکر می کنید ما احمقیم؟	2	0				fa	
091b2771fc0d3510f65d25edb2daa4151d60c16dc47e2913a1a39394876404d7d92ef09e1b5d931ab6268bfcfe0d5a766fbd4c7b3ddc8fd15cf5b6a5477cc742	senatelecom_fa_18554984.mp3	میخواهند پرستار، رادیولوژیست داروساز و پزشک بشوند	2	0				fa	
0ac6f8065818576103540effed8135d0da2a1cb8d15e1133124c92f2e16ed5059a95e95a58099dc5e9f4d1f28422070aa0caac35728274464fae9ffa9182e3c5	senatelecom_fa_19213315.mp3	اینا شکایت می کردن من چه غلطی می کردم؟اگه یکی بچش رو مینداخت من چه گلی به سرم می زدم	2	0				fa	
0ac6f8065818576103540effed8135d0da2a1cb8d15e1133124c92f2e16ed5059a95e95a58099dc5e9f4d1f28422070aa0caac35728274464fae9ffa9182e3c5	senatelecom_fa_19213316.mp3	پس دیگه ناراحت نیستی؟	2	0				fa	
0ac6f8065818576103540effed8135d0da2a1cb8d15e1133124c92f2e16ed5059a95e95a58099dc5e9f4d1f28422070aa0caac35728274464fae9ffa9182e3c5	senatelecom_fa_19213318.mp3	چند وقته اینو میدونی؟	2	0				fa	
0f98b06364b4b669f110a74ddb006e61c7cba0e1f8e1740cdde5e84e4f389550017dce9daeda44bca2f01c3fd8be10fac9b623d6f0f35148cd7a76e0b1684405	senatelecom_fa_19210364.mp3	و اون به تو چیزی نگه ؟	2	1				fa	
0f98b06364b4b669f110a74ddb006e61c7cba0e1f8e1740cdde5e84e4f389550017dce9daeda44bca2f01c3fd8be10fac9b623d6f0f35148cd7a76e0b1684405	senatelecom_fa_19210362.mp3	خب ، چرا نباید باشم ؟	2	1				fa	
0f98b06364b4b669f110a74ddb006e61c7cba0e1f8e1740cdde5e84e4f389550017dce9daeda44bca2f01c3fd8be10fac9b623d6f0f35148cd7a76e0b1684405	senatelecom_fa_19210366.mp3	به هم علاقه مند شده بودیم همدیگه رو خیلی دوس داشتیم خلاصه ترم اخر دانشگاه از راه رسید	2	0				fa	
0fde2f299c501a568eac41b1dd03961eec250515c58100f4d378490d164b75d1c584f9dae4aa5e42c76063f70685dc5d4ce151e90e0e6b1c790fa00a0c1f2dd5	senatelecom_fa_18213048.mp3	نمیزارین بگم. بابا. یه صدایی از اون تو اومد. خودم شنیدم.	2	1	twenties	male		fa	
0fde2f299c501a568eac41b1dd03961eec250515c58100f4d378490d164b75d1c584f9dae4aa5e42c76063f70685dc5d4ce151e90e0e6b1c790fa00a0c1f2dd5	senatelecom_fa_18213087.mp3	این عکس رو خیلی دوست دارم به دو دلیل	2	1	twenties	male		fa	
0fde2f299c501a568eac41b1dd03961eec250515c58100f4d378490d164b75d1c584f9dae4aa5e42c76063f70685dc5d4ce151e90e0e6b1c790fa00a0c1f2dd5	senatelecom_fa_18213108.mp3	بیادبی کارکنان و عملکردشان را کم اثر میکند	2	1	twenties	male		fa	
114f24dd081da8455a21c30b640dbb1bf715f6022cb624e43b5016cf156703b202086ece303fba1537eb6e21b75ce6b3929a1dca87e49ae638cd47d9b3e798d0	senatelecom_fa_22328851.mp3	فرم پره بینی میزان قوص خطوط و فاصله سوراخ بینی نسبت به یک دیگر	2	0	thirties	female		fa	
114f24dd081da8455a21c30b640dbb1bf715f6022cb624e43b5016cf156703b202086ece303fba1537eb6e21b75ce6b3929a1dca87e49ae638cd47d9b3e798d0	senatelecom_fa_22328866.mp3	خوشا فراموشکاران که کار حماقتهای خود را نیز تمام میکنند	2	0	thirties	female		fa	
1248b05252ca1321802ff2563dca396162c6d79b5c82ad23a7bd0a31da6642f675db6b45d0af1bac73b90dc6c266e46327bd0b4b9ff857104f7c97234dd97802	senatelecom_fa_18614791.mp3	و حواست به نایلون نبود	2	1				fa	
1248b05252ca1321802ff2563dca396162c6d79b5c82ad23a7bd0a31da6642f675db6b45d0af1bac73b90dc6c266e46327bd0b4b9ff857104f7c97234dd97802	senatelecom_fa_18614792.mp3	نکته کلیدی این است در این لحظات سریع و متفکر باشیم	2	1				fa	
1248b05252ca1321802ff2563dca396162c6d79b5c82ad23a7bd0a31da6642f675db6b45d0af1bac73b90dc6c266e46327bd0b4b9ff857104f7c97234dd97802	senatelecom_fa_18614794.mp3	پس این مرد مرموز کیه؟	3	0				fa	
1571e3df3e5cb2c23cdf8f6c0a4423ef9d6d5a2b2172ab63b27f9e575935758773653af3ce446d1f4ff2386ba7810dcd76d0752517618b71c34e973ac9b1110d	senatelecom_fa_21583710.mp3	من به نژادپرستی اعتراض خواهم کرد	2	0				fa	
1571e3df3e5cb2c23cdf8f6c0a4423ef9d6d5a2b2172ab63b27f9e575935758773653af3ce446d1f4ff2386ba7810dcd76d0752517618b71c34e973ac9b1110d	senatelecom_fa_21583726.mp3	جزایر سُقُطرا مهمترین جزیرههای یمن هستند	2	1				fa	
16adad6561567aa47f6de60a674861eb6069a6c20c1301f7692d7946f6d3c6142b8fe255632574a78cec6058fdd8b3d116c95ad44e9fb8c9189face89e3da608	senatelecom_fa_19224141.mp3	بلکه به یه حقیقتِ مهم در زندگی اشاره داره،	2	0				fa	
16adad6561567aa47f6de60a674861eb6069a6c20c1301f7692d7946f6d3c6142b8fe255632574a78cec6058fdd8b3d116c95ad44e9fb8c9189face89e3da608	senatelecom_fa_19224139.mp3	یعنی میگین کمکتون کنم؟	2	0				fa	
16adad6561567aa47f6de60a674861eb6069a6c20c1301f7692d7946f6d3c6142b8fe255632574a78cec6058fdd8b3d116c95ad44e9fb8c9189face89e3da608	senatelecom_fa_19224138.mp3	.و داشتم فکر می کردم	2	0				fa	
17cde1b4a2db866f500288675978ff48e744f8cdab1d7d5bba9828f661df74d1d0889435270e8f6c3118dba84752f92ed687eeb443cf08e07ec926ee9f710cab	senatelecom_fa_21578473.mp3	و اگر سخن به آواز گويى، او نهان و نهانتر را مىداند	2	0				fa	
17cde1b4a2db866f500288675978ff48e744f8cdab1d7d5bba9828f661df74d1d0889435270e8f6c3118dba84752f92ed687eeb443cf08e07ec926ee9f710cab	senatelecom_fa_21578474.mp3	عملا روش معقولی را در برابر آن در پیش گرفتهایم	2	1				fa	
17cde1b4a2db866f500288675978ff48e744f8cdab1d7d5bba9828f661df74d1d0889435270e8f6c3118dba84752f92ed687eeb443cf08e07ec926ee9f710cab	senatelecom_fa_21578477.mp3	طرح روى مقواى کارتن منتقل شود	2	1				fa	
199d8e3feff8fd2cb7014295ffefcf89725bce3a08ad5a39c0d2bddf09be0ed01027691dda8932c30c6736056137f88523f7b2c141cb2dfaa18bd107ff2e5fe7	senatelecom_fa_20989546.mp3	پزشکان بدون مرز	2	1				fa	
199d8e3feff8fd2cb7014295ffefcf89725bce3a08ad5a39c0d2bddf09be0ed01027691dda8932c30c6736056137f88523f7b2c141cb2dfaa18bd107ff2e5fe7	senatelecom_fa_20989545.mp3	سازمان امور مالیاتی کشور	2	0				fa	
199d8e3feff8fd2cb7014295ffefcf89725bce3a08ad5a39c0d2bddf09be0ed01027691dda8932c30c6736056137f88523f7b2c141cb2dfaa18bd107ff2e5fe7	senatelecom_fa_20989547.mp3	سازمان محیط زیست	2	0				fa	
1b6b2996365144eede520f88184d4625c8e1e591ff14b7a7ee7c4ca3169f4a29b9593db379894cc1ee2190c0e6e251e660e2c996eecc1aee30402e8406c43f21	senatelecom_fa_19209066.mp3	ولی در عین حال فرصت بزرگی هم هست	2	1				fa	
1b6b2996365144eede520f88184d4625c8e1e591ff14b7a7ee7c4ca3169f4a29b9593db379894cc1ee2190c0e6e251e660e2c996eecc1aee30402e8406c43f21	senatelecom_fa_19209073.mp3	عصر دلنشینی داشته باشی	2	0				fa	
1b6b2996365144eede520f88184d4625c8e1e591ff14b7a7ee7c4ca3169f4a29b9593db379894cc1ee2190c0e6e251e660e2c996eecc1aee30402e8406c43f21	senatelecom_fa_19209068.mp3	چرا باید عصبانی باشم ؟	2	0				fa	
1c922ee63e73037791d017afecfd3f8b50725f6d1b1e78ae414c1c9d26f021c1205e4b1128e7a4508708f5fc892111bc9cef4b7bd03b839a223bd0afd98aa141	senatelecom_fa_19261862.mp3	اما درباره سن چطور؟ این یک سوال مهم است	2	1				fa	
1c922ee63e73037791d017afecfd3f8b50725f6d1b1e78ae414c1c9d26f021c1205e4b1128e7a4508708f5fc892111bc9cef4b7bd03b839a223bd0afd98aa141	senatelecom_fa_19261863.mp3	نوشته اگر می خواید سیگاری سالمی باشید سیگارتونو نصفه بکشید	2	0				fa	
1c922ee63e73037791d017afecfd3f8b50725f6d1b1e78ae414c1c9d26f021c1205e4b1128e7a4508708f5fc892111bc9cef4b7bd03b839a223bd0afd98aa141	senatelecom_fa_19261864.mp3	گوگل درک نمیکند، دستکم هنوز، نکات ظریفی مثل هماهنگی ریز بین قلب و ذهن انسان	2	0				fa	
1d97e8981afc681adaabc19abe4ed61f6cdc527726dedaa40c821921476611734ef233d5b5195c4ddaf12360e1b36341619649c7561ab66a396e20e52905dd0c	senatelecom_fa_18546450.mp3	فقط خدا،حالا که با ما خوب شدی فکری به حال فروش مغازه ها هم بکن	2	0	twenties	male		fa	
1d97e8981afc681adaabc19abe4ed61f6cdc527726dedaa40c821921476611734ef233d5b5195c4ddaf12360e1b36341619649c7561ab66a396e20e52905dd0c	senatelecom_fa_18546449.mp3	پس آنها که هستند؟ سرمایهگذاران کنشگر هستند: کارل آیکان، دن لووب، پل سینگر، بری روزناستین	2	1	twenties	male		fa	
1d97e8981afc681adaabc19abe4ed61f6cdc527726dedaa40c821921476611734ef233d5b5195c4ddaf12360e1b36341619649c7561ab66a396e20e52905dd0c	senatelecom_fa_18546447.mp3	من از این وسایل پرنقص پرهیز خواهم کرد	2	0	twenties	male		fa	
1e6140aaebb87199b6c7d228b1fed72854e0a8cd9101063de2fbba1f5d642e85512c0358314b68dbd0faf14055e54c88cbe1d2220bb3effbb1a8fea7e3c16b18	senatelecom_fa_18612905.mp3	و در راستای توصیههای مشاورتی میتوانید آنرا بدون نام تحویل دهید	2	0				fa	
1e6140aaebb87199b6c7d228b1fed72854e0a8cd9101063de2fbba1f5d642e85512c0358314b68dbd0faf14055e54c88cbe1d2220bb3effbb1a8fea7e3c16b18	senatelecom_fa_18612911.mp3	بیاین یه کم حرف بزنیم	2	0				fa	
1e6140aaebb87199b6c7d228b1fed72854e0a8cd9101063de2fbba1f5d642e85512c0358314b68dbd0faf14055e54c88cbe1d2220bb3effbb1a8fea7e3c16b18	senatelecom_fa_18612901.mp3	من قهوه نمی خورم ممنون	2	0				fa	
1f6b685dcac599fa1c928f55fbb7dceb91c106e94d1fd4d476518236cf6addc9cb29ddef7115720555acd5a864efb530b556957acb9fba778d3d5b4267f9e7e0	senatelecom_fa_21591381.mp3	ملایمت بیانگر قدرت و اراده آهنین شخص است	2	0				fa	
1f6b685dcac599fa1c928f55fbb7dceb91c106e94d1fd4d476518236cf6addc9cb29ddef7115720555acd5a864efb530b556957acb9fba778d3d5b4267f9e7e0	senatelecom_fa_21591384.mp3	مرکز کنترل بیماری در آتلانتا	2	0				fa	
1f6b685dcac599fa1c928f55fbb7dceb91c106e94d1fd4d476518236cf6addc9cb29ddef7115720555acd5a864efb530b556957acb9fba778d3d5b4267f9e7e0	senatelecom_fa_21591383.mp3	عفونتهای فوقالعاده باکتریایی در موارد ابتلا به ذاتالریه رخ داده است	2	0				fa	
22c61e0939ed2e95662c24a29cc00a45816a68333416afe2e665cb8b04d8f56b553363b11eaba7e8167d33b9a6ed74ae531504f1d3c90f738df02ced77fb9f1b	senatelecom_fa_18554578.mp3	تا اینکه یه روز که کلاس تموم شد داشتم بر میگشتم خوابگاه که یکی گفت خانم محمدی	2	1				fa	
22c61e0939ed2e95662c24a29cc00a45816a68333416afe2e665cb8b04d8f56b553363b11eaba7e8167d33b9a6ed74ae531504f1d3c90f738df02ced77fb9f1b	senatelecom_fa_18554580.mp3	نمیتونم دستهارو ببندم	2	0				fa	
22c61e0939ed2e95662c24a29cc00a45816a68333416afe2e665cb8b04d8f56b553363b11eaba7e8167d33b9a6ed74ae531504f1d3c90f738df02ced77fb9f1b	senatelecom_fa_18554579.mp3	اتفاق دیگری که نشانهای از پیشرفت والیبال بانوان میدهد، لژیونر شدن سه ملی پوش ایرانی است	2	0				fa	
